,ID,TIME_ROUTE_1,COST_ROUTE_1,TIME_ROUTE_2,COST_ROUTE_2,CHOICE,V_1,V_2,e_1,e_2,U_1,U_2,y_1,y_2,P_1,P_2
1588,795,20,6.5,30,3,2,-22.0,-19.5,1.2619427730999433,-0.5227974899618961,-20.738057226900057,-20.022797489961896,0,1,0.07585818002124355,0.9241418199787564
1589,795,20,6.5,35,3,1,-22.0,-21.75,0.4946931685406812,-0.16673902499971088,-21.50530683145932,-21.91673902499971,1,0,0.4378234991142019,0.5621765008857982
1590,796,20,6.5,30,3,2,-22.0,-19.5,-0.3771379186808853,-0.18125127512453224,-22.377137918680884,-19.68125127512453,0,1,0.07585818002124355,0.9241418199787564
1591,796,20,6.5,35,3,2,-22.0,-21.75,0.8083973815383018,1.1708657025145113,-21.191602618461697,-20.57913429748549,0,1,0.4378234991142019,0.5621765008857982
1592,797,20,6.5,30,3,2,-22.0,-19.5,0.07023980141592881,0.3087219197331881,-21.92976019858407,-19.191278080266812,0,1,0.07585818002124355,0.9241418199787564
1593,797,20,6.5,35,3,2,-22.0,-21.75,-0.734808185788322,0.951781436442514,-22.73480818578832,-20.798218563557487,0,1,0.4378234991142019,0.5621765008857982
1594,798,20,6.5,30,3,2,-22.0,-19.5,1.0923456566355692,0.06022750938412329,-20.90765434336443,-19.439772490615876,0,1,0.07585818002124355,0.9241418199787564
1595,798,20,6.5,35,3,1,-22.0,-21.75,3.2620495893880044,0.44645233374725163,-18.737950410611994,-21.303547666252747,1,0,0.4378234991142019,0.5621765008857982
1596,799,20,6.5,30,3,2,-22.0,-19.5,1.3902030029211243,-0.35487292452173785,-20.609796997078874,-19.85487292452174,0,1,0.07585818002124355,0.9241418199787564
1597,799,20,6.5,35,3,2,-22.0,-21.75,-0.1680744078911278,4.672130064416942,-22.168074407891126,-17.07786993558306,0,1,0.4378234991142019,0.5621765008857982
1598,800,20,6.5,30,3,1,-22.0,-19.5,1.998559009646222,-0.938675759065007,-20.001440990353778,-20.438675759065006,1,0,0.07585818002124355,0.9241418199787564
1599,800,20,6.5,35,3,2,-22.0,-21.75,-0.579895142341295,0.6162291848889254,-22.579895142341297,-21.133770815111074,0,1,0.4378234991142019,0.5621765008857982
1600,801,20,6.5,30,3,2,-22.0,-19.5,1.054124995592946,-0.45035691940546896,-20.945875004407053,-19.95035691940547,0,1,0.07585818002124355,0.9241418199787564
1601,801,20,6.5,35,3,1,-22.0,-21.75,0.04097109017994827,-0.5073707482099898,-21.959028909820052,-22.25737074820999,1,0,0.4378234991142019,0.5621765008857982
1602,802,20,6.5,30,3,2,-22.0,-19.5,-1.345136196835583,0.08619982137391545,-23.345136196835583,-19.413800178626083,0,1,0.07585818002124355,0.9241418199787564
1603,802,20,6.5,35,3,1,-22.0,-21.75,2.6796603553600504,0.20168696427730815,-19.32033964463995,-21.548313035722693,1,0,0.4378234991142019,0.5621765008857982
1604,803,20,6.5,30,3,2,-22.0,-19.5,1.2191546288459623,1.7115087276372376,-20.780845371154037,-17.788491272362762,0,1,0.07585818002124355,0.9241418199787564
1605,803,20,6.5,35,3,2,-22.0,-21.75,0.9620150972054807,1.4173863361922243,-21.03798490279452,-20.332613663807777,0,1,0.4378234991142019,0.5621765008857982
1606,804,20,6.5,30,3,2,-22.0,-19.5,0.36007101148091286,-0.5342231380567928,-21.639928988519088,-20.03422313805679,0,1,0.07585818002124355,0.9241418199787564
1607,804,20,6.5,35,3,2,-22.0,-21.75,-1.2949491160021356,0.4469099711596102,-23.294949116002137,-21.30309002884039,0,1,0.4378234991142019,0.5621765008857982
1608,805,20,6.5,30,3,2,-22.0,-19.5,1.1088614289239445,-0.5364419465159959,-20.891138571076056,-20.036441946515996,0,1,0.07585818002124355,0.9241418199787564
1609,805,20,6.5,35,3,1,-22.0,-21.75,2.0409428547279203,0.9898165584964024,-19.95905714527208,-20.760183441503596,1,0,0.4378234991142019,0.5621765008857982
1610,806,20,6.5,30,3,2,-22.0,-19.5,1.1530887709559583,-1.2846851157690806,-20.846911229044043,-20.78468511576908,0,1,0.07585818002124355,0.9241418199787564
1611,806,20,6.5,35,3,2,-22.0,-21.75,1.7303564242781084,1.804015871370816,-20.26964357572189,-19.945984128629185,0,1,0.4378234991142019,0.5621765008857982
1612,807,20,6.5,30,3,2,-22.0,-19.5,-1.5578762341880112,0.4672492780732822,-23.55787623418801,-19.032750721926718,0,1,0.07585818002124355,0.9241418199787564
1613,807,20,6.5,35,3,2,-22.0,-21.75,0.6598618743844535,0.6792074639169072,-21.340138125615546,-21.070792536083093,0,1,0.4378234991142019,0.5621765008857982
1614,808,20,6.5,30,3,2,-22.0,-19.5,0.8913611317578859,0.6938743640252117,-21.108638868242114,-18.806125635974787,0,1,0.07585818002124355,0.9241418199787564
1615,808,20,6.5,35,3,2,-22.0,-21.75,0.3035223808619279,2.6520366899284205,-21.696477619138072,-19.09796331007158,0,1,0.4378234991142019,0.5621765008857982
1616,809,20,6.5,30,3,1,-22.0,-19.5,2.9097648545209447,-0.22234832470788332,-19.090235145479056,-19.722348324707884,1,0,0.07585818002124355,0.9241418199787564
1617,809,20,6.5,35,3,1,-22.0,-21.75,0.5566589862882638,-0.0880456552534031,-21.443341013711738,-21.838045655253403,1,0,0.4378234991142019,0.5621765008857982
1618,810,20,6.5,30,3,1,-22.0,-19.5,2.0521589457949996,-0.7894694803141026,-19.947841054205,-20.289469480314104,1,0,0.07585818002124355,0.9241418199787564
1619,810,20,6.5,35,3,1,-22.0,-21.75,0.8283903511866928,-1.4735619619073232,-21.17160964881331,-23.223561961907322,1,0,0.4378234991142019,0.5621765008857982
1620,811,20,6.5,30,3,2,-22.0,-19.5,-0.1102712259012839,0.3864533668812823,-22.110271225901283,-19.113546633118716,0,1,0.07585818002124355,0.9241418199787564
1621,811,20,6.5,35,3,1,-22.0,-21.75,3.2753930587380107,1.278520411376067,-18.72460694126199,-20.471479588623932,1,0,0.4378234991142019,0.5621765008857982
1622,812,20,6.5,30,3,2,-22.0,-19.5,0.1531260740909846,0.15959319377587305,-21.846873925909016,-19.340406806224127,0,1,0.07585818002124355,0.9241418199787564
1623,812,20,6.5,35,3,1,-22.0,-21.75,3.0534973939183376,-0.09700054399703835,-18.946502606081662,-21.847000543997037,1,0,0.4378234991142019,0.5621765008857982
1624,813,20,6.5,30,3,2,-22.0,-19.5,0.7746842771807674,-0.28021260450150304,-21.225315722819232,-19.780212604501504,0,1,0.07585818002124355,0.9241418199787564
1625,813,20,6.5,35,3,2,-22.0,-21.75,-0.5298026181824068,1.1602450786659033,-22.52980261818241,-20.589754921334098,0,1,0.4378234991142019,0.5621765008857982
1626,814,20,6.5,30,3,2,-22.0,-19.5,-0.0017270621314652644,-1.1381035940323716,-22.001727062131465,-20.638103594032373,0,1,0.07585818002124355,0.9241418199787564
1627,814,20,6.5,35,3,2,-22.0,-21.75,-0.7647143556961548,0.8550630703216611,-22.764714355696153,-20.894936929678337,0,1,0.4378234991142019,0.5621765008857982
1628,815,20,6.5,30,3,2,-22.0,-19.5,0.2919632236918588,-0.44278358075999474,-21.70803677630814,-19.942783580759993,0,1,0.07585818002124355,0.9241418199787564
1629,815,20,6.5,35,3,2,-22.0,-21.75,0.12402724125575099,0.014647236130924874,-21.87597275874425,-21.735352763869074,0,1,0.4378234991142019,0.5621765008857982
1630,816,20,6.5,30,3,2,-22.0,-19.5,-0.35366477746133396,0.5546196178921393,-22.353664777461333,-18.94538038210786,0,1,0.07585818002124355,0.9241418199787564
1631,816,20,6.5,35,3,1,-22.0,-21.75,3.3127837337149906,-0.7076579465979618,-18.68721626628501,-22.457657946597962,1,0,0.4378234991142019,0.5621765008857982
1632,817,20,6.5,30,3,2,-22.0,-19.5,0.6729023198340137,0.8446770243835806,-21.327097680165988,-18.655322975616418,0,1,0.07585818002124355,0.9241418199787564
1633,817,20,6.5,35,3,2,-22.0,-21.75,0.14840538762000413,1.863943681121143,-21.851594612379994,-19.886056318878857,0,1,0.4378234991142019,0.5621765008857982
1634,818,20,6.5,30,3,2,-22.0,-19.5,0.5099824755521775,3.135063469530765,-21.490017524447822,-16.364936530469237,0,1,0.07585818002124355,0.9241418199787564
1635,818,20,6.5,35,3,1,-22.0,-21.75,3.0226843299665536,-0.21423943342779056,-18.977315670033448,-21.96423943342779,1,0,0.4378234991142019,0.5621765008857982
1636,819,20,6.5,30,3,2,-22.0,-19.5,3.4384606220716027,1.679098714916256,-18.561539377928398,-17.820901285083742,0,1,0.07585818002124355,0.9241418199787564
1637,819,20,6.5,35,3,1,-22.0,-21.75,2.088421019523906,1.3858836410454727,-19.911578980476094,-20.364116358954526,1,0,0.4378234991142019,0.5621765008857982
1638,820,20,6.5,30,3,2,-22.0,-19.5,1.9369596268225755,1.7913777144870815,-20.063040373177426,-17.70862228551292,0,1,0.07585818002124355,0.9241418199787564
1639,820,20,6.5,35,3,1,-22.0,-21.75,1.855076383606601,-0.46900674870025216,-20.1449236163934,-22.219006748700252,1,0,0.4378234991142019,0.5621765008857982
1640,821,20,6.5,30,3,2,-22.0,-19.5,1.6447327418478994,0.6315848486974577,-20.3552672581521,-18.868415151302543,0,1,0.07585818002124355,0.9241418199787564
1641,821,20,6.5,35,3,2,-22.0,-21.75,-1.6687174115159638,1.7448699092704092,-23.668717411515964,-20.00513009072959,0,1,0.4378234991142019,0.5621765008857982
1642,822,20,6.5,30,3,2,-22.0,-19.5,-0.4887353839875184,0.07365054072170263,-22.488735383987517,-19.4263494592783,0,1,0.07585818002124355,0.9241418199787564
1643,822,20,6.5,35,3,2,-22.0,-21.75,0.9731910746635838,4.1070759920252335,-21.026808925336415,-17.642924007974766,0,1,0.4378234991142019,0.5621765008857982
1644,823,20,6.5,30,3,1,-22.0,-19.5,4.4254108397354495,-0.5732282898355817,-17.57458916026455,-20.073228289835583,1,0,0.07585818002124355,0.9241418199787564
1645,823,20,6.5,35,3,2,-22.0,-21.75,-1.3217722911972067,0.8824832974805248,-23.321772291197206,-20.867516702519474,0,1,0.4378234991142019,0.5621765008857982
1646,824,20,6.5,30,3,2,-22.0,-19.5,0.703185832004615,0.80917710814554,-21.296814167995386,-18.69082289185446,0,1,0.07585818002124355,0.9241418199787564
1647,824,20,6.5,35,3,2,-22.0,-21.75,-0.7128214343959951,-0.24333678542232162,-22.712821434395995,-21.993336785422322,0,1,0.4378234991142019,0.5621765008857982
1648,825,20,6.5,30,3,2,-22.0,-19.5,-0.872348050647073,-0.17996522874534746,-22.872348050647073,-19.67996522874535,0,1,0.07585818002124355,0.9241418199787564
1649,825,20,6.5,35,3,2,-22.0,-21.75,-0.09647956820937503,0.015549462559370677,-22.096479568209375,-21.73445053744063,0,1,0.4378234991142019,0.5621765008857982
1650,826,20,6.5,30,3,2,-22.0,-19.5,2.6919660298029084,1.2713051755446578,-19.30803397019709,-18.228694824455342,0,1,0.07585818002124355,0.9241418199787564
1651,826,20,6.5,35,3,1,-22.0,-21.75,0.3481014067661524,0.06140964160110674,-21.65189859323385,-21.688590358398894,1,0,0.4378234991142019,0.5621765008857982
1652,827,20,6.5,30,3,2,-22.0,-19.5,3.059917344300858,0.8188625457749609,-18.940082655699143,-18.681137454225038,0,1,0.07585818002124355,0.9241418199787564
1653,827,20,6.5,35,3,2,-22.0,-21.75,0.4447792951738559,1.5012050654029312,-21.555220704826144,-20.24879493459707,0,1,0.4378234991142019,0.5621765008857982
1654,828,20,6.5,30,3,2,-22.0,-19.5,0.12645644082208418,1.8910645789371618,-21.873543559177914,-17.60893542106284,0,1,0.07585818002124355,0.9241418199787564
1655,828,20,6.5,35,3,2,-22.0,-21.75,-0.6404161990582085,0.34641083534375294,-22.64041619905821,-21.403589164656246,0,1,0.4378234991142019,0.5621765008857982
1656,829,20,6.5,30,3,2,-22.0,-19.5,1.1165399045330482,1.824630638822182,-20.88346009546695,-17.675369361177818,0,1,0.07585818002124355,0.9241418199787564
1657,829,20,6.5,35,3,2,-22.0,-21.75,-1.7111480658440612,-0.2140930094929048,-23.71114806584406,-21.964093009492906,0,1,0.4378234991142019,0.5621765008857982
1658,830,20,6.5,30,3,2,-22.0,-19.5,0.36945608192999346,0.00047184935702491044,-21.630543918070007,-19.499528150642973,0,1,0.07585818002124355,0.9241418199787564
1659,830,20,6.5,35,3,1,-22.0,-21.75,1.1239243574417774,-0.43056398853701555,-20.876075642558224,-22.180563988537017,1,0,0.4378234991142019,0.5621765008857982
1660,831,20,6.5,30,3,1,-22.0,-19.5,2.019662967592861,-0.690601328276354,-19.98033703240714,-20.190601328276355,1,0,0.07585818002124355,0.9241418199787564
1661,831,20,6.5,35,3,2,-22.0,-21.75,1.1323744812078271,0.9285343471583359,-20.867625518792174,-20.821465652841663,0,1,0.4378234991142019,0.5621765008857982
1662,832,20,6.5,30,3,2,-22.0,-19.5,-0.3193060644469763,-0.21539302338776972,-22.319306064446977,-19.71539302338777,0,1,0.07585818002124355,0.9241418199787564
1663,832,20,6.5,35,3,1,-22.0,-21.75,1.8292059922338506,1.461799950025507,-20.170794007766148,-20.288200049974492,1,0,0.4378234991142019,0.5621765008857982
1664,833,20,6.5,30,3,2,-22.0,-19.5,3.476283856842795,1.3982249290676465,-18.523716143157205,-18.101775070932355,0,1,0.07585818002124355,0.9241418199787564
1665,833,20,6.5,35,3,1,-22.0,-21.75,1.87954309203239,0.9930840739302628,-20.12045690796761,-20.756915926069738,1,0,0.4378234991142019,0.5621765008857982
1666,834,20,6.5,30,3,1,-22.0,-19.5,1.8201662992822325,-0.758671809845272,-20.17983370071777,-20.25867180984527,1,0,0.07585818002124355,0.9241418199787564
1667,834,20,6.5,35,3,2,-22.0,-21.75,0.9440157196197843,0.8496349293025499,-21.055984280380216,-20.90036507069745,0,1,0.4378234991142019,0.5621765008857982
1668,835,20,6.5,30,3,2,-22.0,-19.5,-0.9856604506697748,1.5012681421888057,-22.985660450669776,-17.998731857811194,0,1,0.07585818002124355,0.9241418199787564
1669,835,20,6.5,35,3,2,-22.0,-21.75,-1.8002682627202913,2.137234855275874,-23.80026826272029,-19.612765144724126,0,1,0.4378234991142019,0.5621765008857982
1670,836,20,6.5,30,3,2,-22.0,-19.5,0.4716670656100222,2.029013985517761,-21.52833293438998,-17.47098601448224,0,1,0.07585818002124355,0.9241418199787564
1671,836,20,6.5,35,3,2,-22.0,-21.75,-1.053091107980333,0.6314853695640021,-23.053091107980332,-21.118514630435996,0,1,0.4378234991142019,0.5621765008857982
1672,837,20,6.5,30,3,2,-22.0,-19.5,2.208038512761394,2.259742376201773,-19.791961487238606,-17.24025762379823,0,1,0.07585818002124355,0.9241418199787564
1673,837,20,6.5,35,3,1,-22.0,-21.75,0.7883453317708851,-0.5424251727098862,-21.211654668229116,-22.292425172709887,1,0,0.4378234991142019,0.5621765008857982
1674,838,20,6.5,30,3,2,-22.0,-19.5,0.9225074956791428,2.178232849758476,-21.07749250432086,-17.321767150241524,0,1,0.07585818002124355,0.9241418199787564
1675,838,20,6.5,35,3,1,-22.0,-21.75,0.1367662568526243,-0.958311700643071,-21.863233743147376,-22.708311700643073,1,0,0.4378234991142019,0.5621765008857982
1676,839,20,6.5,30,3,2,-22.0,-19.5,-0.31724443486116943,0.31391931046685,-22.31724443486117,-19.18608068953315,0,1,0.07585818002124355,0.9241418199787564
1677,839,20,6.5,35,3,2,-22.0,-21.75,-1.2261171032500267,1.4348463372167912,-23.226117103250026,-20.31515366278321,0,1,0.4378234991142019,0.5621765008857982
1678,840,20,6.5,30,3,1,-22.0,-19.5,2.0089231184546756,-1.0995713772119726,-19.991076881545325,-20.599571377211973,1,0,0.07585818002124355,0.9241418199787564
1679,840,20,6.5,35,3,1,-22.0,-21.75,0.10217436825781057,-0.9804029618581861,-21.89782563174219,-22.730402961858186,1,0,0.4378234991142019,0.5621765008857982
1680,841,20,6.5,30,3,1,-22.0,-19.5,1.402152569805063,-1.1545536372276513,-20.597847430194935,-20.65455363722765,1,0,0.07585818002124355,0.9241418199787564
1681,841,20,6.5,35,3,2,-22.0,-21.75,0.12743812418491787,1.4579590278135814,-21.872561875815084,-20.29204097218642,0,1,0.4378234991142019,0.5621765008857982
1682,842,20,6.5,30,3,2,-22.0,-19.5,-0.7991819165626783,-0.3314951948703187,-22.799181916562677,-19.831495194870318,0,1,0.07585818002124355,0.9241418199787564
1683,842,20,6.5,35,3,1,-22.0,-21.75,0.5463295486058533,0.06734559542985473,-21.453670451394146,-21.682654404570144,1,0,0.4378234991142019,0.5621765008857982
1684,843,20,6.5,30,3,2,-22.0,-19.5,0.5873786384121232,0.33440968578003333,-21.412621361587878,-19.165590314219966,0,1,0.07585818002124355,0.9241418199787564
1685,843,20,6.5,35,3,1,-22.0,-21.75,1.8575387344648198,-0.7260107326379888,-20.14246126553518,-22.476010732637988,1,0,0.4378234991142019,0.5621765008857982
1686,844,20,6.5,30,3,2,-22.0,-19.5,1.0212065919204618,0.25338895218703583,-20.97879340807954,-19.246611047812966,0,1,0.07585818002124355,0.9241418199787564
1687,844,20,6.5,35,3,1,-22.0,-21.75,3.7044236999574087,0.40382099729294296,-18.29557630004259,-21.346179002707057,1,0,0.4378234991142019,0.5621765008857982
1688,845,20,6.5,30,3,2,-22.0,-19.5,0.5709565049691819,-0.3171869315208514,-21.429043495030818,-19.81718693152085,0,1,0.07585818002124355,0.9241418199787564
1689,845,20,6.5,35,3,2,-22.0,-21.75,-0.26346488237179927,1.3755246322842398,-22.2634648823718,-20.37447536771576,0,1,0.4378234991142019,0.5621765008857982
1690,846,20,6.5,30,3,1,-22.0,-19.5,1.8378374198126832,-1.2372179346703513,-20.162162580187317,-20.73721793467035,1,0,0.07585818002124355,0.9241418199787564
1691,846,20,6.5,35,3,1,-22.0,-21.75,3.9641855720661963,0.8681120266060985,-18.035814427933804,-20.8818879733939,1,0,0.4378234991142019,0.5621765008857982
1692,847,20,6.5,30,3,2,-22.0,-19.5,0.9421511563142029,0.5881048438729382,-21.057848843685797,-18.911895156127063,0,1,0.07585818002124355,0.9241418199787564
1693,847,20,6.5,35,3,1,-22.0,-21.75,2.374158587417491,-0.32400132425415856,-19.62584141258251,-22.07400132425416,1,0,0.4378234991142019,0.5621765008857982
1694,848,20,6.5,30,3,2,-22.0,-19.5,-0.13651024454087415,2.2668588225015034,-22.136510244540876,-17.233141177498496,0,1,0.07585818002124355,0.9241418199787564
1695,848,20,6.5,35,3,1,-22.0,-21.75,2.4499067219501995,-0.06350642326263996,-19.5500932780498,-21.81350642326264,1,0,0.4378234991142019,0.5621765008857982
1696,849,20,6.5,30,3,2,-22.0,-19.5,1.903377521594614,1.110476693779683,-20.096622478405386,-18.389523306220315,0,1,0.07585818002124355,0.9241418199787564
1697,849,20,6.5,35,3,2,-22.0,-21.75,-0.28554073257365414,0.674133230328134,-22.285540732573654,-21.075866769671865,0,1,0.4378234991142019,0.5621765008857982
1698,850,20,6.5,30,3,2,-22.0,-19.5,0.6372855046299983,-0.5294679295772022,-21.362714495370003,-20.0294679295772,0,1,0.07585818002124355,0.9241418199787564
1699,850,20,6.5,35,3,1,-22.0,-21.75,2.190969867591742,-0.7960266863487876,-19.809030132408257,-22.54602668634879,1,0,0.4378234991142019,0.5621765008857982
1700,851,20,6.5,30,3,2,-22.0,-19.5,1.397162010381579,1.4828948823307055,-20.602837989618422,-18.017105117669296,0,1,0.07585818002124355,0.9241418199787564
1701,851,20,6.5,35,3,2,-22.0,-21.75,0.2119349386060241,0.5085846217306003,-21.788065061393976,-21.2414153782694,0,1,0.4378234991142019,0.5621765008857982
1702,852,20,6.5,30,3,2,-22.0,-19.5,-0.24328561535446172,-0.5007353161612865,-22.243285615354463,-20.000735316161286,0,1,0.07585818002124355,0.9241418199787564
1703,852,20,6.5,35,3,2,-22.0,-21.75,1.3851424500759635,1.4655270160965852,-20.614857549924036,-20.284472983903413,0,1,0.4378234991142019,0.5621765008857982
1704,853,20,6.5,30,3,2,-22.0,-19.5,0.14893073840113186,0.3168936108370015,-21.85106926159887,-19.183106389162997,0,1,0.07585818002124355,0.9241418199787564
1705,853,20,6.5,35,3,2,-22.0,-21.75,2.0812247969877467,2.6939834710753976,-19.918775203012252,-19.0560165289246,0,1,0.4378234991142019,0.5621765008857982
1706,854,20,6.5,30,3,2,-22.0,-19.5,0.05702273047577042,0.4786628107769983,-21.94297726952423,-19.021337189223,0,1,0.07585818002124355,0.9241418199787564
1707,854,20,6.5,35,3,1,-22.0,-21.75,1.337729331634463,-0.2583979906373081,-20.662270668365537,-22.00839799063731,1,0,0.4378234991142019,0.5621765008857982
1708,855,20,6.5,30,3,2,-22.0,-19.5,-0.7199893638786629,0.47123399471355565,-22.719989363878664,-19.028766005286446,0,1,0.07585818002124355,0.9241418199787564
1709,855,20,6.5,35,3,2,-22.0,-21.75,0.06532013870467573,1.5776267660135666,-21.934679861295326,-20.172373233986434,0,1,0.4378234991142019,0.5621765008857982
1710,856,20,6.5,30,3,2,-22.0,-19.5,0.17959903565327273,1.8051787494652052,-21.820400964346728,-17.694821250534794,0,1,0.07585818002124355,0.9241418199787564
1711,856,20,6.5,35,3,1,-22.0,-21.75,0.14798565648150222,-0.5382752716460258,-21.852014343518498,-22.288275271646025,1,0,0.4378234991142019,0.5621765008857982
1712,857,20,6.5,30,3,2,-22.0,-19.5,0.3928674717454451,0.8199655155688002,-21.607132528254557,-18.6800344844312,0,1,0.07585818002124355,0.9241418199787564
1713,857,20,6.5,35,3,2,-22.0,-21.75,0.6802183874680686,1.2271682981424414,-21.31978161253193,-20.52283170185756,0,1,0.4378234991142019,0.5621765008857982
1714,858,20,6.5,30,3,2,-22.0,-19.5,1.5103360277685172,0.979449271560966,-20.489663972231483,-18.520550728439034,0,1,0.07585818002124355,0.9241418199787564
1715,858,20,6.5,35,3,2,-22.0,-21.75,-0.12281132616562869,-0.1347481997724427,-22.12281132616563,-21.884748199772442,0,1,0.4378234991142019,0.5621765008857982
1716,859,20,6.5,30,3,2,-22.0,-19.5,-0.32199432933241756,-0.6330761963509031,-22.32199432933242,-20.133076196350903,0,1,0.07585818002124355,0.9241418199787564
1717,859,20,6.5,35,3,1,-22.0,-21.75,-0.07354022832174006,-0.4867298860571248,-22.07354022832174,-22.236729886057123,1,0,0.4378234991142019,0.5621765008857982
1718,860,20,6.5,30,3,2,-22.0,-19.5,1.63646447799971,0.5114350724904353,-20.36353552200029,-18.988564927509564,0,1,0.07585818002124355,0.9241418199787564
1719,860,20,6.5,35,3,1,-22.0,-21.75,-0.4776543609145225,-0.791048945653756,-22.47765436091452,-22.541048945653756,1,0,0.4378234991142019,0.5621765008857982
1720,861,20,6.5,30,3,2,-22.0,-19.5,-0.8488609884710241,-0.13199348332298616,-22.848860988471024,-19.631993483322987,0,1,0.07585818002124355,0.9241418199787564
1721,861,20,6.5,35,3,2,-22.0,-21.75,0.605882555017064,0.3836019323418851,-21.394117444982935,-21.366398067658114,0,1,0.4378234991142019,0.5621765008857982
1722,862,20,6.5,30,3,2,-22.0,-19.5,-0.2817059675860511,0.8692574158828513,-22.281705967586053,-18.630742584117147,0,1,0.07585818002124355,0.9241418199787564
1723,862,20,6.5,35,3,2,-22.0,-21.75,-0.42031225475220274,0.9590807603548686,-22.420312254752204,-20.79091923964513,0,1,0.4378234991142019,0.5621765008857982
1724,863,20,6.5,30,3,2,-22.0,-19.5,0.7276065062588616,3.127122265223638,-21.272393493741138,-16.372877734776363,0,1,0.07585818002124355,0.9241418199787564
1725,863,20,6.5,35,3,1,-22.0,-21.75,0.09359377672330482,-0.19991618391047727,-21.906406223276694,-21.949916183910478,1,0,0.4378234991142019,0.5621765008857982
1726,864,20,6.5,30,3,2,-22.0,-19.5,-0.6565276803073845,2.474026479808949,-22.656527680307384,-17.02597352019105,0,1,0.07585818002124355,0.9241418199787564
1727,864,20,6.5,35,3,1,-22.0,-21.75,1.0711851829687684,-1.1297259046060102,-20.92881481703123,-22.879725904606012,1,0,0.4378234991142019,0.5621765008857982
1728,865,20,6.5,30,3,2,-22.0,-19.5,-0.9294084229231042,2.0103412879506823,-22.929408422923103,-17.48965871204932,0,1,0.07585818002124355,0.9241418199787564
1729,865,20,6.5,35,3,1,-22.0,-21.75,2.3234124150151914,1.344048959184566,-19.67658758498481,-20.405951040815435,1,0,0.4378234991142019,0.5621765008857982
1730,866,20,6.5,30,3,2,-22.0,-19.5,1.429191803892577,-0.16245116611346674,-20.57080819610742,-19.662451166113467,0,1,0.07585818002124355,0.9241418199787564
1731,866,20,6.5,35,3,2,-22.0,-21.75,1.703427912334169,3.5325040777468804,-20.29657208766583,-18.21749592225312,0,1,0.4378234991142019,0.5621765008857982
1732,867,20,6.5,30,3,2,-22.0,-19.5,0.8385885365795149,-0.15522636513310195,-21.161411463420485,-19.655226365133103,0,1,0.07585818002124355,0.9241418199787564
1733,867,20,6.5,35,3,2,-22.0,-21.75,-0.6503132271593337,1.4869632940191093,-22.650313227159334,-20.26303670598089,0,1,0.4378234991142019,0.5621765008857982
1734,868,20,6.5,30,3,2,-22.0,-19.5,0.2202075041863869,-0.5230464397119834,-21.779792495813613,-20.023046439711983,0,1,0.07585818002124355,0.9241418199787564
1735,868,20,6.5,35,3,2,-22.0,-21.75,1.2861729240760378,1.4816166430040623,-20.713827075923962,-20.268383356995937,0,1,0.4378234991142019,0.5621765008857982
1736,869,20,6.5,30,3,2,-22.0,-19.5,-0.3645778781518304,-0.12746222031713217,-22.36457787815183,-19.62746222031713,0,1,0.07585818002124355,0.9241418199787564
1737,869,20,6.5,35,3,2,-22.0,-21.75,0.11154065010348325,-0.01416349928822876,-21.888459349896518,-21.76416349928823,0,1,0.4378234991142019,0.5621765008857982
1738,870,20,6.5,30,3,2,-22.0,-19.5,2.037550155285393,0.06773606282602294,-19.962449844714605,-19.43226393717398,0,1,0.07585818002124355,0.9241418199787564
1739,870,20,6.5,35,3,1,-22.0,-21.75,0.611911172044722,-0.915989650898525,-21.38808882795528,-22.665989650898524,1,0,0.4378234991142019,0.5621765008857982
1740,871,20,6.5,30,3,2,-22.0,-19.5,-1.0853621218387115,0.5786259439049268,-23.085362121838713,-18.921374056095072,0,1,0.07585818002124355,0.9241418199787564
1741,871,20,6.5,35,3,1,-22.0,-21.75,5.569743801534161,4.083511562538964,-16.43025619846584,-17.666488437461034,1,0,0.4378234991142019,0.5621765008857982
1742,872,20,6.5,30,3,2,-22.0,-19.5,0.8591602712671086,-0.26756488234512826,-21.140839728732892,-19.767564882345127,0,1,0.07585818002124355,0.9241418199787564
1743,872,20,6.5,35,3,1,-22.0,-21.75,1.9669693969230873,-0.09682936332933484,-20.033030603076913,-21.846829363329334,1,0,0.4378234991142019,0.5621765008857982
1744,873,20,6.5,30,3,2,-22.0,-19.5,-0.22907263531365932,-0.5986381344702385,-22.22907263531366,-20.09863813447024,0,1,0.07585818002124355,0.9241418199787564
1745,873,20,6.5,35,3,2,-22.0,-21.75,0.208322361670294,0.8662795506411047,-21.791677638329706,-20.883720449358897,0,1,0.4378234991142019,0.5621765008857982
1746,874,20,6.5,30,3,2,-22.0,-19.5,1.2423011624144433,-0.1687702585602396,-20.757698837585558,-19.66877025856024,0,1,0.07585818002124355,0.9241418199787564
1747,874,20,6.5,35,3,1,-22.0,-21.75,0.2716955624704163,-0.34559189572488347,-21.728304437529584,-22.095591895724883,1,0,0.4378234991142019,0.5621765008857982
1748,875,20,6.5,30,3,2,-22.0,-19.5,0.7204988613152467,-0.4469580412953796,-21.279501138684754,-19.946958041295378,0,1,0.07585818002124355,0.9241418199787564
1749,875,20,6.5,35,3,2,-22.0,-21.75,-0.44805723918282836,0.6998384967240462,-22.448057239182827,-21.050161503275955,0,1,0.4378234991142019,0.5621765008857982
